Timestamp,Point(01101020),Point(01101520),Point(01101540),Point(01102010),Point(01102020),Point(01102510),Point(01103010),Point(01103520),Point(01104030),Point(01105010),Point(01105520),Point(01106050),Point(01107020),Point(01107030),Point(01108010),Point(01110010),Point(01203090),Point(01203100),Point(01203110),Point(01203520),Point(01224010),Point(01224020),Point(01224050),Point(01224060),Point(01302010),Point(01579030)
2024-06-25 17:00:00,NaN,4.0,NaN,3.0,-5.0,-1.0,NaN,0.0,0.0,NaN,3.0,2.0,2.0,2.0,1.0,2.0,NaN,3.0,NaN,NaN,NaN,10.0,NaN,NaN,NaN,NaN
2024-06-25 18:00:00,NaN,1.0,NaN,1.0,-7.0,2.0,NaN,4.0,1.0,NaN,5.0,1.0,0.0,-1.0,-1.0,1.0,NaN,4.0,NaN,NaN,NaN,6.0,NaN,NaN,NaN,NaN
2024-06-25 19:00:00,NaN,5.0,NaN,1.0,-2.0,2.0,NaN,2.0,0.0,NaN,3.0,1.0,1.0,0.0,0.0,0.0,NaN,0.0,NaN,NaN,NaN,8.0,NaN,NaN,NaN,NaN
2024-06-25 20:00:00,NaN,5.0,NaN,2.0,-1.0,4.0,NaN,3.0,1.0,NaN,2.0,2.0,3.0,0.0,2.0,4.0,NaN,5.0,NaN,NaN,NaN,10.0,NaN,NaN,NaN,NaN
2024-06-25 21:00:00,NaN,2.0,NaN,2.0,0.0,1.0,NaN,-2.0,1.0,NaN,4.0,1.0,0.0,1.0,-1.0,3.0,NaN,0.0,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN
2024-06-25 22:00:00,NaN,3.0,NaN,0.0,-1.0,6.0,NaN,2.0,2.0,NaN,2.0,2.0,1.0,1.0,1.0,1.0,NaN,2.0,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN
2024-06-25 23:00:00,NaN,2.0,NaN,2.0,-2.0,9.0,NaN,3.0,1.0,NaN,4.0,1.0,2.0,3.0,1.0,2.0,NaN,3.0,NaN,NaN,NaN,6.0,NaN,NaN,NaN,NaN
2024-06-26 00:00:00,NaN,1.0,NaN,2.0,0.0,1.0,NaN,1.0,-1.0,NaN,2.0,2.0,1.0,0.0,1.0,3.0,NaN,-2.0,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN
2024-06-26 01:00:00,NaN,1.0,NaN,1.0,0.0,2.0,NaN,4.0,1.0,NaN,2.0,3.0,2.0,1.0,-1.0,2.0,NaN,3.0,NaN,NaN,NaN,2.0,NaN,NaN,NaN,NaN
2024-06-26 02:00:00,NaN,2.0,NaN,1.0,1.0,0.0,NaN,6.0,0.0,NaN,2.0,3.0,1.0,2.0,0.0,2.0,NaN,3.0,NaN,NaN,NaN,5.0,NaN,NaN,NaN,NaN
2024-06-26 03:00:00,NaN,1.0,NaN,1.0,3.0,8.0,NaN,3.0,-1.0,NaN,5.0,3.0,3.0,1.0,0.0,4.0,NaN,4.0,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN
2024-06-26 04:00:00,NaN,10.0,NaN,2.0,1.0,2.0,NaN,6.0,2.0,NaN,5.0,3.0,3.0,2.0,1.0,2.0,NaN,3.0,NaN,NaN,NaN,7.0,NaN,NaN,NaN,NaN
2024-06-26 05:00:00,NaN,1.0,NaN,1.0,0.0,-1.0,NaN,2.0,2.0,NaN,2.0,0.0,1.0,0.0,1.0,2.0,NaN,3.0,NaN,NaN,NaN,3.0,NaN,NaN,NaN,NaN
2024-06-26 06:00:00,NaN,6.0,NaN,1.0,2.0,-3.0,NaN,1.0,3.0,NaN,3.0,2.0,2.0,1.0,4.0,1.0,NaN,2.0,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN
2024-06-26 07:00:00,NaN,3.0,NaN,2.0,0.0,3.0,NaN,1.0,2.0,NaN,2.0,3.0,2.0,2.0,0.0,2.0,NaN,2.0,NaN,NaN,NaN,10.0,NaN,NaN,NaN,NaN
2024-06-26 08:00:00,NaN,2.0,NaN,2.0,4.0,0.0,NaN,3.0,1.0,NaN,3.0,3.0,1.0,3.0,0.0,2.0,NaN,3.0,NaN,NaN,NaN,6.0,NaN,NaN,NaN,NaN
2024-06-26 09:00:00,NaN,1.0,NaN,2.0,0.0,-1.0,NaN,-2.0,-1.0,NaN,4.0,1.0,2.0,2.0,1.0,1.0,NaN,6.0,NaN,NaN,NaN,6.0,NaN,NaN,NaN,NaN
2024-06-26 10:00:00,NaN,3.0,NaN,3.0,7.0,5.0,NaN,1.0,2.0,NaN,4.0,3.0,0.0,1.0,1.0,2.0,NaN,8.0,NaN,NaN,NaN,3.0,NaN,NaN,NaN,NaN
2024-06-26 11:00:00,NaN,2.0,NaN,2.0,6.0,-1.0,NaN,1.0,4.0,NaN,4.0,2.0,2.0,2.0,1.0,4.0,NaN,-2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-26 12:00:00,NaN,NaN,NaN,0.0,5.0,6.0,NaN,3.0,3.0,NaN,3.0,3.0,2.0,4.0,0.0,1.0,NaN,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-26 13:00:00,NaN,5.0,NaN,1.0,2.0,7.0,NaN,5.0,1.0,NaN,3.0,3.0,4.0,4.0,-2.0,4.0,NaN,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-26 14:00:00,NaN,2.0,NaN,3.0,11.0,0.0,NaN,-2.0,2.0,NaN,3.0,3.0,0.0,0.0,1.0,4.0,NaN,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-26 15:00:00,NaN,0.0,4.0,3.0,13.0,-2.0,NaN,6.0,3.0,NaN,4.0,NaN,3.0,4.0,1.0,5.0,NaN,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-26 16:00:00,NaN,5.0,1.0,2.0,11.0,5.0,NaN,3.0,1.0,NaN,3.0,NaN,2.0,2.0,1.0,2.0,NaN,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-26 17:00:00,NaN,3.0,2.0,4.0,3.0,13.0,NaN,6.0,2.0,NaN,NaN,5.0,2.0,0.0,2.0,4.0,NaN,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-26 18:00:00,NaN,4.0,2.0,2.0,0.0,4.0,NaN,-5.0,1.0,NaN,5.0,3.0,2.0,1.0,2.0,2.0,NaN,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-26 19:00:00,NaN,6.0,2.0,2.0,-2.0,1.0,NaN,3.0,3.0,NaN,3.0,2.0,2.0,0.0,-1.0,2.0,NaN,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-26 20:00:00,NaN,4.0,1.0,1.0,-5.0,6.0,NaN,1.0,1.0,NaN,3.0,2.0,1.0,1.0,4.0,3.0,NaN,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-26 21:00:00,NaN,5.0,2.0,2.0,1.0,2.0,NaN,5.0,3.0,NaN,4.0,2.0,2.0,1.0,2.0,3.0,NaN,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-26 22:00:00,NaN,4.0,2.0,2.0,3.0,-3.0,NaN,6.0,1.0,NaN,4.0,2.0,1.0,3.0,1.0,4.0,NaN,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-26 23:00:00,NaN,4.0,2.0,2.0,-2.0,3.0,NaN,6.0,1.0,NaN,3.0,2.0,2.0,1.0,3.0,4.0,NaN,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-27 00:00:00,NaN,3.0,1.0,2.0,0.0,8.0,NaN,0.0,1.0,NaN,1.0,0.0,1.0,1.0,2.0,3.0,NaN,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-27 01:00:00,NaN,2.0,3.0,4.0,-6.0,5.0,NaN,2.0,2.0,NaN,1.0,3.0,3.0,0.0,3.0,2.0,NaN,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-27 02:00:00,NaN,5.0,2.0,2.0,1.0,4.0,NaN,4.0,3.0,NaN,1.0,4.0,1.0,1.0,2.0,2.0,NaN,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-27 03:00:00,NaN,2.0,1.0,4.0,-1.0,4.0,NaN,4.0,2.0,NaN,3.0,4.0,3.0,3.0,0.0,2.0,NaN,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-27 04:00:00,NaN,2.0,3.0,3.0,4.0,2.0,NaN,0.0,2.0,NaN,0.0,3.0,2.0,3.0,2.0,2.0,NaN,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-27 05:00:00,NaN,3.0,4.0,4.0,-3.0,1.0,NaN,0.0,2.0,NaN,3.0,4.0,3.0,3.0,2.0,3.0,NaN,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-27 06:00:00,NaN,2.0,5.0,4.0,1.0,7.0,NaN,2.0,4.0,NaN,2.0,3.0,3.0,4.0,5.0,3.0,NaN,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-27 07:00:00,NaN,4.0,4.0,6.0,4.0,6.0,NaN,7.0,7.0,NaN,3.0,6.0,1.0,2.0,2.0,3.0,NaN,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-27 08:00:00,NaN,3.0,5.0,4.0,13.0,2.0,NaN,5.0,6.0,NaN,6.0,4.0,4.0,5.0,3.0,3.0,NaN,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-27 09:00:00,NaN,6.0,7.0,5.0,22.0,2.0,NaN,7.0,7.0,NaN,4.0,5.0,5.0,7.0,2.0,4.0,NaN,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-27 10:00:00,NaN,4.0,9.0,4.0,22.0,11.0,NaN,5.0,3.0,NaN,4.0,5.0,5.0,7.0,2.0,7.0,NaN,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-27 11:00:00,NaN,4.0,4.0,4.0,29.0,NaN,NaN,2.0,4.0,NaN,7.0,7.0,6.0,6.0,3.0,7.0,NaN,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-27 12:00:00,NaN,7.0,7.0,5.0,32.0,7.0,NaN,7.0,6.0,NaN,5.0,3.0,NaN,4.0,7.0,9.0,NaN,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-27 13:00:00,NaN,8.0,7.0,6.0,28.0,4.0,NaN,4.0,5.0,NaN,7.0,7.0,6.0,5.0,4.0,9.0,NaN,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-27 14:00:00,NaN,7.0,6.0,6.0,19.0,5.0,NaN,0.0,7.0,NaN,7.0,8.0,6.0,NaN,4.0,9.0,NaN,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-27 15:00:00,NaN,7.0,7.0,4.0,6.0,6.0,NaN,7.0,6.0,NaN,7.0,8.0,6.0,5.0,7.0,7.0,NaN,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-27 16:00:00,NaN,7.0,9.0,NaN,13.0,5.0,NaN,6.0,7.0,NaN,7.0,7.0,6.0,6.0,10.0,6.0,NaN,5.0,NaN,NaN,NaN,12.0,NaN,NaN,NaN,NaN
2024-06-27 17:00:00,NaN,9.0,8.0,7.0,2.0,11.0,NaN,8.0,6.0,NaN,8.0,6.0,8.0,7.0,6.0,8.0,NaN,0.0,NaN,NaN,NaN,8.0,NaN,NaN,NaN,NaN
2024-06-27 18:00:00,NaN,11.0,7.0,8.0,-1.0,9.0,NaN,5.0,7.0,NaN,10.0,10.0,7.0,7.0,6.0,8.0,NaN,13.0,NaN,NaN,NaN,12.0,NaN,NaN,NaN,NaN
2024-06-27 19:00:00,NaN,10.0,8.0,8.0,-7.0,13.0,NaN,14.0,8.0,NaN,7.0,8.0,7.0,8.0,5.0,9.0,NaN,8.0,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN
2024-06-27 20:00:00,NaN,9.0,8.0,6.0,-8.0,11.0,NaN,5.0,7.0,NaN,8.0,5.0,5.0,5.0,4.0,9.0,NaN,8.0,NaN,NaN,NaN,8.0,NaN,NaN,NaN,NaN
2024-06-27 21:00:00,NaN,9.0,8.0,7.0,2.0,7.0,NaN,9.0,7.0,NaN,10.0,7.0,5.0,5.0,9.0,8.0,NaN,9.0,NaN,NaN,NaN,5.0,NaN,NaN,NaN,NaN
2024-06-27 22:00:00,NaN,6.0,8.0,7.0,5.0,5.0,NaN,5.0,7.0,NaN,9.0,8.0,7.0,2.0,7.0,5.0,NaN,9.0,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN
2024-06-27 23:00:00,NaN,6.0,7.0,5.0,3.0,10.0,NaN,3.0,4.0,NaN,7.0,3.0,5.0,4.0,2.0,6.0,NaN,5.0,NaN,NaN,NaN,6.0,NaN,NaN,NaN,NaN
2024-06-28 00:00:00,NaN,6.0,6.0,5.0,4.0,10.0,NaN,1.0,5.0,NaN,5.0,3.0,4.0,4.0,5.0,5.0,NaN,11.0,NaN,NaN,NaN,6.0,NaN,NaN,NaN,NaN
2024-06-28 01:00:00,NaN,6.0,4.0,6.0,6.0,6.0,NaN,0.0,3.0,NaN,6.0,5.0,4.0,4.0,4.0,6.0,NaN,7.0,NaN,NaN,NaN,8.0,NaN,NaN,NaN,NaN
2024-06-28 02:00:00,NaN,5.0,4.0,6.0,4.0,4.0,NaN,7.0,7.0,NaN,5.0,3.0,5.0,5.0,5.0,5.0,NaN,6.0,NaN,NaN,NaN,6.0,NaN,NaN,NaN,NaN
2024-06-28 03:00:00,NaN,5.0,8.0,8.0,3.0,15.0,NaN,1.0,6.0,NaN,7.0,5.0,6.0,7.0,6.0,7.0,NaN,12.0,NaN,NaN,NaN,6.0,NaN,NaN,NaN,NaN
2024-06-28 04:00:00,NaN,6.0,6.0,5.0,9.0,3.0,NaN,6.0,5.0,NaN,6.0,5.0,7.0,7.0,6.0,6.0,NaN,9.0,NaN,NaN,NaN,5.0,NaN,NaN,NaN,NaN
2024-06-28 05:00:00,NaN,6.0,7.0,4.0,8.0,0.0,NaN,4.0,6.0,NaN,5.0,6.0,7.0,7.0,2.0,6.0,NaN,10.0,NaN,NaN,NaN,10.0,NaN,NaN,NaN,NaN
2024-06-28 06:00:00,NaN,7.0,8.0,5.0,-1.0,10.0,NaN,2.0,7.0,NaN,8.0,6.0,8.0,5.0,4.0,6.0,NaN,8.0,NaN,NaN,NaN,5.0,NaN,NaN,NaN,NaN
2024-06-28 07:00:00,NaN,7.0,8.0,8.0,7.0,0.0,NaN,4.0,6.0,NaN,7.0,8.0,7.0,8.0,4.0,6.0,NaN,12.0,NaN,NaN,NaN,7.0,NaN,NaN,NaN,NaN
2024-06-28 08:00:00,NaN,8.0,9.0,7.0,22.0,7.0,NaN,5.0,10.0,NaN,9.0,9.0,7.0,10.0,3.0,8.0,NaN,8.0,NaN,NaN,NaN,7.0,NaN,NaN,NaN,NaN
2024-06-28 09:00:00,NaN,8.0,11.0,7.0,29.0,11.0,NaN,14.0,9.0,NaN,7.0,7.0,7.0,7.0,5.0,7.0,NaN,5.0,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN
2024-06-28 10:00:00,NaN,11.0,12.0,7.0,36.0,11.0,NaN,NaN,8.0,NaN,11.0,10.0,9.0,9.0,4.0,10.0,NaN,15.0,NaN,NaN,NaN,11.0,NaN,NaN,NaN,NaN
2024-06-28 11:00:00,NaN,11.0,10.0,11.0,38.0,7.0,NaN,NaN,8.0,NaN,9.0,14.0,9.0,10.0,NaN,11.0,NaN,11.0,NaN,NaN,NaN,11.0,NaN,NaN,NaN,NaN
2024-06-28 12:00:00,NaN,13.0,11.0,10.0,32.0,9.0,NaN,10.0,NaN,NaN,10.0,12.0,13.0,10.0,8.0,10.0,NaN,11.0,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN
2024-06-28 13:00:00,NaN,11.0,7.0,11.0,27.0,9.0,NaN,6.0,14.0,NaN,10.0,11.0,10.0,10.0,8.0,12.0,NaN,24.0,NaN,NaN,NaN,13.0,NaN,NaN,NaN,NaN
2024-06-28 14:00:00,NaN,11.0,9.0,9.0,17.0,14.0,NaN,9.0,11.0,NaN,11.0,13.0,10.0,10.0,6.0,NaN,NaN,6.0,NaN,NaN,NaN,13.0,NaN,NaN,NaN,NaN
2024-06-28 15:00:00,NaN,12.0,9.0,10.0,23.0,5.0,NaN,9.0,9.0,NaN,11.0,10.0,11.0,12.0,8.0,16.0,NaN,15.0,NaN,NaN,NaN,15.0,NaN,NaN,NaN,NaN
2024-06-28 16:00:00,NaN,12.0,10.0,10.0,15.0,19.0,NaN,16.0,11.0,NaN,11.0,11.0,14.0,12.0,9.0,13.0,NaN,16.0,NaN,NaN,NaN,13.0,NaN,NaN,NaN,NaN
2024-06-28 17:00:00,NaN,10.0,10.0,9.0,14.0,17.0,NaN,8.0,11.0,NaN,12.0,9.0,12.0,12.0,9.0,12.0,NaN,14.0,NaN,NaN,NaN,11.0,NaN,NaN,NaN,NaN
2024-06-28 18:00:00,NaN,13.0,11.0,12.0,5.0,15.0,NaN,7.0,12.0,NaN,11.0,10.0,13.0,11.0,10.0,12.0,NaN,14.0,NaN,NaN,NaN,14.0,NaN,NaN,NaN,NaN
2024-06-28 19:00:00,NaN,10.0,13.0,11.0,-3.0,14.0,NaN,10.0,12.0,NaN,12.0,13.0,11.0,11.0,9.0,12.0,NaN,18.0,NaN,NaN,NaN,13.0,NaN,NaN,NaN,NaN
2024-06-28 20:00:00,NaN,13.0,12.0,11.0,-3.0,12.0,NaN,9.0,9.0,NaN,11.0,11.0,14.0,11.0,9.0,9.0,NaN,15.0,NaN,NaN,NaN,14.0,NaN,NaN,NaN,NaN
2024-06-28 21:00:00,NaN,12.0,14.0,11.0,-4.0,14.0,NaN,9.0,11.0,NaN,11.0,10.0,12.0,11.0,5.0,11.0,NaN,17.0,NaN,NaN,NaN,14.0,NaN,NaN,NaN,NaN
2024-06-28 22:00:00,NaN,11.0,11.0,10.0,1.0,8.0,NaN,7.0,10.0,NaN,10.0,10.0,11.0,9.0,8.0,10.0,NaN,21.0,NaN,NaN,NaN,10.0,NaN,NaN,NaN,NaN
2024-06-28 23:00:00,NaN,14.0,13.0,9.0,0.0,18.0,NaN,5.0,9.0,NaN,12.0,11.0,12.0,14.0,10.0,9.0,NaN,21.0,NaN,NaN,NaN,8.0,NaN,NaN,NaN,NaN
2024-06-29 00:00:00,NaN,10.0,12.0,10.0,4.0,11.0,NaN,8.0,7.0,NaN,11.0,10.0,14.0,13.0,7.0,9.0,NaN,13.0,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN
2024-06-29 01:00:00,NaN,10.0,13.0,7.0,10.0,16.0,NaN,4.0,6.0,NaN,10.0,12.0,11.0,11.0,9.0,8.0,NaN,13.0,NaN,NaN,NaN,8.0,NaN,NaN,NaN,NaN
2024-06-29 02:00:00,NaN,11.0,11.0,7.0,11.0,15.0,NaN,8.0,7.0,NaN,9.0,11.0,14.0,9.0,5.0,10.0,NaN,18.0,NaN,NaN,NaN,10.0,NaN,NaN,NaN,NaN
2024-06-29 03:00:00,NaN,12.0,10.0,8.0,8.0,14.0,NaN,7.0,5.0,NaN,12.0,11.0,12.0,8.0,5.0,8.0,NaN,14.0,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN
2024-06-29 04:00:00,NaN,11.0,12.0,8.0,9.0,10.0,NaN,11.0,6.0,NaN,10.0,11.0,12.0,7.0,5.0,6.0,NaN,15.0,NaN,NaN,NaN,10.0,NaN,NaN,NaN,NaN
2024-06-29 05:00:00,NaN,12.0,11.0,8.0,9.0,11.0,NaN,7.0,9.0,NaN,9.0,12.0,12.0,10.0,4.0,7.0,NaN,15.0,NaN,NaN,NaN,13.0,NaN,NaN,NaN,NaN
2024-06-29 06:00:00,NaN,12.0,12.0,6.0,2.0,15.0,NaN,12.0,7.0,NaN,11.0,11.0,13.0,13.0,5.0,9.0,NaN,16.0,NaN,NaN,NaN,13.0,NaN,NaN,NaN,NaN
2024-06-29 07:00:00,NaN,8.0,11.0,7.0,18.0,13.0,NaN,8.0,9.0,NaN,13.0,11.0,13.0,11.0,8.0,9.0,NaN,22.0,NaN,NaN,NaN,14.0,NaN,NaN,NaN,NaN
2024-06-29 08:00:00,NaN,11.0,11.0,9.0,28.0,8.0,NaN,7.0,13.0,NaN,9.0,13.0,12.0,13.0,10.0,9.0,NaN,20.0,NaN,NaN,NaN,13.0,NaN,NaN,NaN,NaN
2024-06-29 09:00:00,NaN,10.0,11.0,9.0,31.0,12.0,NaN,9.0,12.0,NaN,10.0,10.0,10.0,11.0,10.0,11.0,NaN,11.0,NaN,NaN,NaN,11.0,NaN,NaN,NaN,NaN
2024-06-29 10:00:00,NaN,9.0,10.0,11.0,33.0,14.0,NaN,10.0,10.0,NaN,12.0,10.0,11.0,9.0,9.0,13.0,NaN,17.0,NaN,NaN,NaN,12.0,NaN,NaN,NaN,NaN
2024-06-29 11:00:00,NaN,10.0,12.0,10.0,36.0,16.0,NaN,11.0,10.0,NaN,11.0,9.0,13.0,11.0,10.0,11.0,NaN,13.0,NaN,NaN,NaN,11.0,NaN,NaN,NaN,NaN
2024-06-29 12:00:00,NaN,10.0,9.0,9.0,38.0,9.0,NaN,7.0,9.0,NaN,9.0,9.0,9.0,10.0,11.0,12.0,NaN,15.0,NaN,NaN,NaN,14.0,NaN,NaN,NaN,NaN
2024-06-29 13:00:00,NaN,11.0,11.0,10.0,33.0,14.0,NaN,9.0,9.0,NaN,11.0,10.0,10.0,11.0,9.0,12.0,NaN,15.0,NaN,NaN,NaN,14.0,NaN,NaN,NaN,NaN
2024-06-29 14:00:00,NaN,12.0,11.0,10.0,37.0,17.0,NaN,13.0,10.0,NaN,11.0,11.0,11.0,11.0,10.0,12.0,NaN,12.0,NaN,NaN,NaN,16.0,NaN,NaN,NaN,NaN
2024-06-29 15:00:00,NaN,14.0,12.0,10.0,32.0,10.0,NaN,8.0,13.0,NaN,11.0,13.0,7.0,10.0,9.0,11.0,NaN,11.0,NaN,NaN,NaN,18.0,NaN,NaN,NaN,NaN
2024-06-29 16:00:00,NaN,12.0,11.0,9.0,18.0,12.0,NaN,13.0,8.0,NaN,12.0,10.0,10.0,8.0,12.0,15.0,NaN,18.0,NaN,NaN,NaN,20.0,NaN,NaN,NaN,NaN
2024-06-29 17:00:00,NaN,10.0,9.0,10.0,8.0,6.0,NaN,6.0,8.0,NaN,12.0,10.0,7.0,7.0,7.0,9.0,NaN,14.0,NaN,NaN,NaN,14.0,NaN,NaN,NaN,NaN
2024-06-29 18:00:00,NaN,11.0,10.0,13.0,0.0,13.0,NaN,12.0,9.0,NaN,14.0,8.0,9.0,8.0,7.0,10.0,NaN,12.0,NaN,NaN,NaN,18.0,NaN,NaN,NaN,NaN
2024-06-29 19:00:00,NaN,15.0,10.0,14.0,-13.0,11.0,NaN,17.0,12.0,NaN,15.0,9.0,15.0,13.0,11.0,12.0,NaN,11.0,NaN,NaN,NaN,16.0,NaN,NaN,NaN,NaN
2024-06-29 20:00:00,NaN,14.0,11.0,12.0,-7.0,20.0,NaN,13.0,13.0,NaN,13.0,11.0,18.0,13.0,11.0,12.0,NaN,15.0,NaN,NaN,NaN,14.0,NaN,NaN,NaN,NaN
2024-06-29 21:00:00,NaN,15.0,14.0,13.0,-12.0,12.0,NaN,14.0,14.0,NaN,15.0,12.0,12.0,12.0,11.0,14.0,NaN,15.0,NaN,NaN,NaN,14.0,NaN,NaN,NaN,NaN
2024-06-29 22:00:00,NaN,13.0,13.0,13.0,-6.0,15.0,NaN,12.0,12.0,NaN,12.0,11.0,13.0,11.0,8.0,14.0,NaN,14.0,NaN,NaN,NaN,13.0,NaN,NaN,NaN,NaN
2024-06-29 23:00:00,NaN,12.0,12.0,13.0,-1.0,13.0,NaN,10.0,14.0,NaN,12.0,12.0,10.0,14.0,10.0,12.0,NaN,8.0,NaN,NaN,NaN,12.0,NaN,NaN,NaN,NaN
2024-06-30 00:00:00,NaN,12.0,12.0,15.0,2.0,12.0,NaN,10.0,12.0,NaN,12.0,8.0,11.0,10.0,11.0,10.0,NaN,12.0,NaN,NaN,NaN,12.0,NaN,NaN,NaN,NaN
2024-06-30 01:00:00,NaN,11.0,10.0,12.0,6.0,8.0,NaN,15.0,12.0,NaN,11.0,10.0,8.0,10.0,10.0,11.0,NaN,13.0,NaN,NaN,NaN,8.0,NaN,NaN,NaN,NaN
2024-06-30 02:00:00,NaN,11.0,10.0,14.0,8.0,6.0,NaN,12.0,9.0,NaN,11.0,9.0,12.0,9.0,11.0,11.0,NaN,16.0,NaN,NaN,NaN,6.0,NaN,NaN,NaN,NaN
2024-06-30 03:00:00,NaN,15.0,11.0,12.0,8.0,19.0,NaN,14.0,11.0,NaN,9.0,9.0,13.0,9.0,10.0,11.0,NaN,11.0,NaN,NaN,NaN,11.0,NaN,NaN,NaN,NaN
2024-06-30 04:00:00,NaN,14.0,9.0,11.0,12.0,19.0,NaN,10.0,13.0,NaN,12.0,8.0,9.0,11.0,9.0,9.0,NaN,10.0,NaN,NaN,NaN,13.0,NaN,NaN,NaN,NaN
2024-06-30 05:00:00,NaN,14.0,7.0,13.0,8.0,18.0,NaN,10.0,11.0,NaN,10.0,6.0,11.0,12.0,9.0,9.0,NaN,6.0,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN
2024-06-30 06:00:00,NaN,5.0,5.0,13.0,3.0,9.0,NaN,6.0,9.0,NaN,7.0,5.0,11.0,12.0,8.0,10.0,NaN,13.0,NaN,NaN,NaN,12.0,NaN,NaN,NaN,NaN
2024-06-30 07:00:00,NaN,5.0,6.0,13.0,17.0,6.0,NaN,10.0,10.0,NaN,5.0,6.0,6.0,10.0,8.0,7.0,NaN,11.0,NaN,NaN,NaN,11.0,NaN,NaN,NaN,NaN
2024-06-30 08:00:00,NaN,8.0,8.0,11.0,20.0,10.0,NaN,10.0,11.0,NaN,8.0,7.0,5.0,10.0,9.0,9.0,NaN,19.0,NaN,NaN,NaN,11.0,NaN,NaN,NaN,NaN
2024-06-30 09:00:00,NaN,7.0,6.0,9.0,33.0,9.0,NaN,8.0,9.0,NaN,8.0,6.0,3.0,8.0,8.0,13.0,NaN,13.0,NaN,NaN,NaN,11.0,NaN,NaN,NaN,NaN
2024-06-30 10:00:00,NaN,9.0,8.0,6.0,41.0,7.0,NaN,8.0,8.0,NaN,9.0,9.0,5.0,7.0,8.0,10.0,NaN,19.0,NaN,NaN,NaN,7.0,NaN,NaN,NaN,NaN
2024-06-30 11:00:00,NaN,7.0,10.0,9.0,33.0,6.0,NaN,8.0,7.0,NaN,9.0,9.0,7.0,7.0,7.0,9.0,NaN,16.0,NaN,NaN,NaN,5.0,NaN,NaN,NaN,NaN
2024-06-30 12:00:00,NaN,8.0,7.0,5.0,20.0,10.0,NaN,10.0,8.0,NaN,9.0,8.0,9.0,7.0,7.0,7.0,NaN,9.0,NaN,NaN,NaN,2.0,NaN,NaN,NaN,NaN
2024-06-30 13:00:00,NaN,8.0,7.0,8.0,24.0,9.0,NaN,5.0,7.0,NaN,5.0,7.0,7.0,9.0,6.0,6.0,NaN,13.0,NaN,NaN,NaN,7.0,NaN,NaN,NaN,NaN
